company,position,skill
센드버드코리아,"Software Engineer (Server Applications, Core)","API, Python, Java, Kotlin, Go, C++, UnixLinux, Eventdriven, framework, TCPIP, RDBMS, NoSQL"
제이앤피메디(JNPMEDI),Fullstack Software Engineer (3년 이상),"Maven, Clinical, Cloud, FE, Framework, BE, UI"
카레딧,백엔드 개발자 (Python / Lead),"zero, O2O, CaREDIT, Python, Backend, Django, AWS, or, B2C, Docker, Kubernetes, FastAPI, MySQL, Redis, Sentry, Slack, Jira, Confluence, Github, Figma"
아우토크립트,사이버보안 테스트 솔루션 개발자,"Windows, C, C++, C#, Python, Java, Golang, JavaScript, Git, CICD, React, Vuejs, RDBMS, NoSQL, REST, API, gRPC, WebSocket, ELK, DevOps, HW"
아스타,Gen AI 백엔드 개발자 (4년차 이상),"AI, AWS, CICD, Github, Jenkins, Docker, Java1, Spring, Boot, Webflux, mariaDB, EC2, S3, RDS, Route5, SES, Bedrock, +, Kubernetes, API, Langchain, Agent, ai, MSAMicroservices, Architecture, OAuth, JWT"
아이지넷(보닥),JAVA Backend Engineer,"Java, Spring, Framework, WebApp, Backend, Server, Back, Office, PHP, JAVA, FrameworkSpring, Boot, JPA, RESTful, API, Cloud, Docker, Container, Git, TypeScript, +, Nodejs, BackEnd, Slack, Confluence, Jira, Figma"
커넥트웨이브,[다나와개발본부] Backend Engineer (4년 미만),"Backend, system, API, Solution, Vector, DB, MSA, Python, Django, Flask, FastAPI, framework, JavaKotlinSpringJPA, RESTful, Git, PR, Celery, RabbitMQ, Kafka, NoSQLRedis, MongoDB, ElasticSearch, CICD, docker, k8s"
사이버다임,연구소 서버개발팀 백엔드 개발자 (5년 이상),"Destiny, ECM, cloudium, SMBSmall, and, Medium, Business, Java, Spring, API, JSP, Servlet"
브이몬스터,백엔드 엔지니어,"AI, SDK, API, WebRTC, Python, Rust, AWS, RESTful, GraphQL, ECR, ECS, Lambda, S3, Amplify, Github, Action, GCP, AZURE, Docker, Kubernetes, gRPC, git, Hustler, Humbler, Problem, Solver, Mission, Driven, Person, Technical, Background"
워크핏,주니어 백엔드 개발자,"Spring, Boot, Java, JPA, AI"
지로,[드롭샷스톡] 백엔드 개발자,"Backend, Frontend, UX, CTO, MVP, Swagger, API, Copilot, AI, agent, Nodejs, Nestjs, AWS, Restful, PostgresSQL, ElasticSearch, Cognito, MediaConvert, NCloud, Firebase, ECS, dockerize, httpsbitly3ESEzxT"
업스테이지,Software Engineer (Backend),"Upstage, Golang, Python, Typescript, Java, CC++, AWS, GCP, RDBMS, MariaDB, PostgreSQL, NoSQL, CV, PDF, Full, stack, engineer, Kaggle, AI, Competition, ACMICPC, Google, codejam, Facebook, hackercup, or, Topcoder, Problem, solving, Real, world, large, scale"
리브애니웨어,백엔드 엔지니어(2년~5년),"API, Java, Kotlin, Spring, Boot, MySQL, PostgreSQL, RESTful, Git, AWS, EC2, RDS, Data, JPA, Hibernate, CICD, Redis"
지로,[두둠] 백엔드 개발자,"dudumio, Swagger, API, Nodejs, Nestjs, AWS, Restful, MySQL, Cognito, MediaConvert, NCloud, Firebase, ECS, dockerize, httpsbitly3ESEzxT, ElasticSearch"
모드하우스,Backend Engineer,"Cosmo, EKS, SQS, Aurora, Cloudflare, API, EVM, NFT, NodeJS, AWS, Jira, Github, RDBMSMySQL, Postgresql, Typescript, ES6, Ethereum, Blockchain, Platform, Wallet, Trading, Container, Orchestration, ECS, GKE, KPOP"
포티투닷(42dot),Senior Backend Engineer (WMS),"2dot, SDL, Backend, WMS, API, B2B, JavaKotlin, Spring, Boot, AWS, Kubernetes, SQL, NoSQL, Redis, Kafka, ELK, Git, Jira, CICD, DevOps, SI, SW, SDK, SaaSSoftwareasaService, PaaSPlatformasaService, WCS"
트리플콤마(골드스푼),시니어 백엔드 엔지니어,"AWS, SQL, JavaSpring, Boot, WebSocket, RESTful, API"
오픈갤러리,Django 풀 스택 개발자 (보충역),"Django, Bitbucket, Jira, Confluence, Agile, HTML, CSS, JavaScriptjQuery, PostgreSQL, AWS, ECSDocker, Circle, CI, Python, JavaScript, Notion"
그렙(프로그래머스),백엔드 개발자 (교육솔루션팀 3년차 이상),"LMS, admin, Backend, Ruby, on, Rails, AWS"
커넥트웨이브,[CC CTO] Dev&AI Ops,"DevAI, Ops, AI, DevOpsAI, DevOps, CICD, Kubernetes, S3, Harbor, Private, LLM, Kubeflow, MLOps, Vector, Search, ML, RD, Docker, IaCInfrastructure, as, Code, Kafka, Hadoop, Spark, Python, PyTorch, TensorFlow, AIML, Airflow, RAG, Finetuning, GCP, AWS, Azure"
커넥트웨이브,[에누리개발본부] 검색엔진 개발,"API, java, sql, linux, javascript, css, html, elasticsearch, lucene, solr, spring, kotlin, python, dockerkubernetes, Java, Spring, Kafka, Spark"
커넥트웨이브,[다나와개발본부] Search Engineer,"API, Java, Spring, boot, Linux, elasticsearch, lucene, Solr, Docker, Kubernetes, PythonDockerKubernetesSqlGolang, Kafka, Spark, CICD, SQL, NoSQL"
데브시스터즈(Devsisters),[쿠키런: 오븐브레이크] 서버 소프트웨어 엔지니어 (3년이상),"Java, Python, CC++, Go, JavaScript, API, Unix, OS, GO, AWS, GCP, Couchbase, MongoDB, Terraform, Docker, Kubernetes"
메인메타,백엔드 시니어 엔지니어,"API, MySQL, NodeJS, Redis, AWS, Linux, TDD, Intermediate"
파워테스크,SAP Integration 개발자 (AI Platform),"SAP, ERP, ECC, S4HANA, RFC, BAPI, IDoc, OData, Integration, Connector, API, CPI, PIPO, Gateway, NetWeaver, AI, Engineer, Jobs, Done, iPaaS, MuleSoft, Dell, Boomi, Informatica"
미리비트,K8S 구축 백엔드 빅데이터 개발자,"Hadoop, K8S, Migration, Trino, Airflow, Kubeflow, Java, Python, Spark, Object, storage, Ceph, Grafana, FaaS, Longhorn, Kubernetes, Docker, Scala, Bigdata, Backend"
라포랩스,서버 엔지니어 (비즈니스 트라이브),"MSA, Kotlin, Spring, Kafka, MySQL, Redis, Elasticsearch, Java, RDBMS"
두나무(업비트/증권플러스),Backend Engineer_콘텐츠/검색 서비스 개발,"NFT, software, engineering, Java, Python, Spring, FastAPI, CeleryBeat, RabbitMQ, Redis, Elastic, stack, Elasticsearch, Go, Kotlin, gorm, goroutine, K8s, CloudNative, AWS, AZ, Github, Gitlab, Bit, Bucket, DF, Tower"
두나무(업비트/증권플러스),Backend Engineer_업비트 거래소 개발,"Ruby, Python, OS, on, Rails, Django, Spring, BootKotlin, Amazon, Web, Service, Kubernetes, Github, Gitlab, Bit, Bucket, DF, Tower"
이파피루스,C++개발자,"PDF, CC++, Windows, Application, Linux, API, Jenkins, Git, C#, QT, GUI"
씨제이이엔엠(CJ ENM),[Mnet Plus] 백엔드 개발,"Mnet, Plus, Java, Kotlin, RDBMS, Nosql, DB, Git, AWS, Resource, Impact, Stage, Role, Formation"
토스페이먼츠,Server Developer (3년 이하),"MSA, API, OpenAPI, Java, Kotlin, Gradle, Spring, MVC, Webflux, Batch, JPA, Cloud, Gateway, Config, Netty, MySQL, Redis, ElasticSearch, Kafka, Oracle"
벨루가브루어리,백엔드 개발자 (2년 이상),"API, B2B, B2C, Back, Office, ex, Python, Django, REST, framework, Celery, AWS, Elastic, Beanstalk, Aurora, MySQL, Elasticsearch, CircleCI, pytest, Rest, Cache, DB, ORM, Nginx, CRMERP, CICD"
로지소프트,서버개발 (7년 이상),"CC++, SMS, API, DBMS, MSSQL, DB, Procedure, C++, MFC, SIP, Session, Initiation, Protocol, IPPBX, Asterisk, VoIP, IOCP, Socket, GCCG++"
카카오뱅크(kakaobank),광고 서버 개발자,"DSP, Ad, Server, Kotlin, Java, Kafka, Redis"
텔레픽스,[SW개발팀]백엔드 엔지니어,"LLM, AWS, k8s"
블록체인랩스,Backend Engineer - Applied AI Engineering,"ai, agent, API, oncall, Generative, Language, Model, RAG, Embedding, Finetuning, Prompt, engineering, Agent, framework, AI, Vector, DB, RDB, Graph, PKI, Copilot, Python, Java, TypeScript, OpenAI, Claude, Llama, Gemma, LangChain, MemGPTLetta, GraphDB, Docker, Kubernetes"
넷마블,플랫폼 서버 개발 담당,"EoSEoL, JAVA, Spring, MySQL, Redius, K8s, Docker"
라이브러리컴퍼니,백엔드 개발자 (1년 이상),"API, Nestjs, AWS, EC2, ECS, Redis, TypeScript, Swagger, REST, Postgresql, Git, TypeORM, JWT, Docker, Jira, Slack"
람다256,블록체인 서비스 FE개발자,"Nodit, Luniverse, Admin, ToolBilling, Scan, FE, TypeScript, ReactNextjs, VueNuxtjs, MonorepoTurborepo, Nestjs, AWS, Kubernetes, CICD, Github, Action, Jenkins, Argo, CD, React, Vue, D3"
무신사,Backend Engineer(Core Biz Platform파트너서비스/플랫폼팀),"9CM, API, BI, CRM, JavaKotlin, RDBMSMySQL, PostgreSQL, RESTful, Backend, Java, Kotlin, Spring, Framework, Kafka, Redis, AWS, Kubernetes, DevOps"
콕스웨이브,[Align] 프로덕트 백엔드 엔지니어,"Go, Align, api, job, RDBMS, NoSQL, Protobuf, IDL, OLAPClickHouse, Eventdriven"
텐핑거스(10fingers),[데이트팝]Python 백엔드 개발자(0~5년),"REST, API, AWSGCP, DB, Python, AWS, GCP, RDBMS, Docker, ECS"
긴트,클라우드 인프라 엔지니어,"Lambda, DynamoDB, IoT, Core, S3, ECS, AWS, CICD, Bitbucket, CloudFormation, SAM, CDK, API, Gateway, IaCInfrastructure, as, Code, Pipelines, TypeScript, JavaScript, Python, Golang, CloudWatch, XRay, i18n, NoSQL, VPC, Amplify, Athena, Cognito, PostgreSQLRDS, Certified, Solutions, Architect, DevOps, Engineer, WellArchitected, Framework"
엠엑스엔커머스코리아(MXN Commerce Korea),WMS 시스템 백엔드 주니어 개발자(.NET Core/GCP),"WMSWarehouse, Management, System, GCPGoogle, Cloud, Platform, GitHub, API, NET, CoreC#, RDBMS, PostgreSQL, MySQL, SQL, REST, GCP, WMS, ORM, Docker, CICD"
엑셈,빅데이터 시스템 구축 및 운영 담당자(3년 이상),"DB, IT, DockerKubernetes, WEBWASDB, Java, ETL"
빗썸,Back End - 거래 플랫폼 개발 (3년 이상),"tradeoff, JavaKotlin, Go, Rust, Kafka, lowlatency, largescale, Oracle, Redis, Java, Spring, Boot, AWS, Azure, GCP, PreTest, Notion, PDF"
빗썸,Back End - 컴플라이언스 시스템 개발 (3년 이상),"Java, Spring, Boot, Batch, Kafka, JPA, Query, DSL, ORM, REST, API, Git, SW, JIRAConfluence, Code, review, Reactjs, FE, PreTest, Notion, PDF"
빗썸,"규제대응(AML, FDS 등)시스템 B/E 개발자","AML, FDS, JAVA, Spring, Boot, Security, Batch, Kafka, Redis, Oracle, MySQL, JPA, QueryDSL, Gradle, Jenkins, EL, Query, DSL, ORM, REST, API, Git, SW, JIRAConfluence, Code, review, Reactjs, FE, PreTest, Notion, PDF"
빗썸,백엔드 - 거래소 서비스 개발 (3년 이상),"API, JAVA, Spring, Boot, PHP, Kafka, Redis, MongoDB, Oracle, MySQL, JPA, Gradle, Jenkins, ELK, Java, RESTful, Database, AWS, Git, SW, Query, DSL, ORM, O2O, MSA, CodeIgniter, Framework, Code, Review, JIRAConfluence, PreTest, Notion, PDF"
빗썸,백엔드 - 거래소 서비스 개발 (7년 이상),"JAVA, Spring, Boot, Kafka, Redis, MongoDB, Oracle, MySQL, JPA, Gradle, Jenkins, ELK, Java, RESTful, API, Database, High, Avaiablity, Scalability, AWS, MSA, JUnit, Agile, Scrum, Kanban, Git, Flow, Query, DSL, ORM, Tech, Leading, O2O, TDD, PHP, CodeIgniter, Framework, Code, Review, Pair, Programing, JIRAConfluence, PreTest, Notion, PDF"
렌탈페이,백엔드 개발자 (3년이상),"PHP, fastapi, IT"
라포랩스,서버 엔지니어 (커스터머 트라이브),"Customer, Tribe, Business, Platform, Group, 0x, PO, MVP, MAU, DAU, Java, Kotlin, Spring, RDBMS"
크라우드웍스,[AI솔루션팀] Full-stack 개발자,"RAG, AI, Agent, Workflow, Python, Java, JavaScript, TypeScript, React, RetrievalAugmented, Generation, LLM, Docker, Kubernetes"
엠로(emro),데이터 분석 플랫폼 개발자,"Java, Python, BI, API, JavaScript, Spring, Framework, JPAHibernate, Data, JPA, RDBMSMySQL, PostgreSQL, RESTful, Git, Hadoop, Spark, Dataiku, Power, Tableau, AWS, Azure, GCP, DevOps, CICD, Docker, Kubernetes"
엠로(emro),AI솔루션 개발자(PL),"AI, IT, Java, JavaScript, Spring, framework, RDBMS, DB, SQL, PL, Open, Search, AWS, Azure, Google, Cloud"
디엔소프트,TypeScript 백엔드 개발자,"Typescript, nodejs, expressjs, LangGraph, LLM, AI, Nodejs, Expressjs, Fastifyjs, RESTful, API, WebSocket, Socketio, Mongoose, MongoDB, LangChain, NLP, AWS, AzureGCP"
앤서스랩코리아,[Table Games]Server Developer,"C#, OOP, IOCP, Socket, Design, Pattern, Refactoring, RDBMS, NoSQL, C++, AWS, Azure, Git, backend"
앤서스랩코리아,[Slot]Server,"rest, api, grpc, websocket, signalj, net, core, C#"
앤서스랩코리아,[Poker]API Server Developer,"API, NestJS, Aspnet, RESTful, aspnet, NoSQLAzure, Cosmos, DB, redis, Azure, AWS, Clean, Architecture, Production, CICD"
앤서스랩코리아,[Platform]RestApi Server Engineer,"Platform, Domain, BFF, Api, server, Backend, NodeJs, Javascript, Typescript, MSA, Admin, System, UX, JiraConflunce"
앤서스랩코리아,[NP]Java Backend Server Engineer,"NP, Team, iGaming, Agent, Affiliate, API, UX, AWS, Azure"
앤서스랩코리아,[NP]C# Backend Server Engineer,"NP, iGaming, Agent, Affiliate, ASPNET, Core, API, UX, AWS, Azure"
오픈플랜,Back-End Junior 개발자,"Service, Business, Flow, API, Data, Model, Back, Office, Java, Kotlin, Spring, bootFramework, JPAquerydsl, etc, RESTful, CS, Message, broker, RabbitMQ, Kafka, Container, Docker, Kubernetes, Cloud, GCP, AWS, Azure, TDD, MSA"
제트오더코리아,서버 개발자,"API, RESTful, ELK, Stack, Prometheus, CICD, CS, TypeScript, Nodejs, RDBMS, PostgreSQL, Redis, GitGitHub, AWS, EC2, RDS, S3, Lambda, MSA, Docker, Kubernetes, Grafana, Java, Spring, Boot, NonRDBMS, MongoDB, DynamoDB"
한국전자인증,CA/RA 신입 개발자,"CARA, C, LinuxUNIX, CC++, DataOracle, MariaDB, CA, CRL, CMP, OCSP, OS, Linux, Unix, PKI"
한국전자인증,CA/RA 개발자,"CARA, Linux, Unix, PKI, CA, CRL, CMP, OCSP, LinuxUNIX, CC++, Oracle, PROC, MariaDB, OS, DBMS, ISMS, Java"
블록체인글로벌,시니어 백엔드 개발자(과장급/7년이상),"JAVA, Kotlin, Spring, Boot, JPA, ORM, Kafka, AWS, Git, Docker, Kubernetes, IT"
언더라이터,서버/백엔드 개발자,"DB, API, Hybrid"
블록체인랩스,Blockchain Core Engineer - InfraBlockchain,"InfraBlockchain, zkVM, WebAssembly, Rust, InfraBlockchainInfraDID, SDK, Polkadot, SubstrateJAM, AntelopeEOSIO, Ethereum, Solana, Cosmos, Aptos, Sui, TON, ProofofTransaction, ZeroKnowledge, Proof, Cryptography, Blockchain, Docker, Kubernetes, Decentralized, IdentifierDID, Verifiable, CredentialVC, Contribution, Modern, C++C++, LLVMWebAssembly, AWS, GCP, Azure"
의식주컴퍼니(런드리고),백엔드 개발자,"AI, DataPlay, backend, Java, Springboot, JPA, MyBatis, Mysql, MariaDB, RDBMS, HTTP, Micro, Service, Architecture, gRPC, Redis, Kafka, AWS, Network, IO, Linux"
세이프에이아이,"[AI R&D] Software Engineer (Frontend, Backend)","API, Computer, vision, Pattern, recognition, Machine, Learning, HTML, CSS, TypeScript, React, Data, Structure, OOP, Algorithm, Science, Express, Spring, Django, Mysql, MongoDB, Docker, git, kubernetes, AWS, Azure, Public, Cloud, AI, JavaScript, UI, App, DevOps, MLOps"
한국전기차인프라기술,[기술연구소/SW개발팀] Back-End Developer Manager(2년이상),"KEVIT, SpringFramework"
피플리,백엔드 서버 개발자 (5~10년),"RESTful, API, AWS, GitHub, Jira, Confluence, Java, Spring, Boot, JPA, SQL, NoSQL, GCP, Actions, CICD, DevOps, AIML, LLM"
카카오페이증권(kakaopay증권),서버 개발자,"Java8, KotlinSpring, Spring, bootJPAJunit, REST, API, RDBMS, OOP, Functional, Programming, PMQA, Micro, Service, Architecture, Redis, Kafka, k8s, AWS, ACMICPC"
크디랩,시니어 백엔드 개발자,"AI, API, HR, Tech, Java, Spring, Framework, DB, IT, respect, AIML, DevOps"
엔츠,B2B 탄소회계 SaaS 백엔드 개발자 (3년이상),"Airflow, AWS, Beanie, FastAPI, Kubernetes, MongoDB, MariaDB, ERP, MES, RESTful, API, DB, CICD, RDBMS, NoSQLMongoDB, Redis, Docker, Git, K8s, EKS"
이노바이드,시니어 백엔드 개발자,"Dentlink, PostgreSQL, Redis, AWS, ECS, Lambda, S3, DevOps, CICD, Java, Jave, Spring, Boot, JPA, Docker, RESTful, API"
블록체인랩스,Backend Engineer - Web3 Telecom,"Web3, Telecom, Messaging, DePIN, Node, Nodejs, Java, Spring, Python, Rust, Go, RESTful, API, RDBMS, NoSQL, Golang, Matrix, Protocol, MLSMessaging, Layer, Security, MIMI, More, Instant, Interoperability, WebSocket, socketio, Docker, Kubernetes, Decentralized, IdentifierDID, Verifiable, CredentialVC, AWS, GCP, Azure"
넥서스커뮤니티,WEB 개발자,"JAVA, Spring, Framework, React, TypeScript, Git, Jira, Confluence"
아이콘엑스,백엔드 엔지니어 (시니어 레벨),"B2B, PBV, AWSGCP, AI, Lean"
프라이빗테크놀로지,보안관제 개발담당자,"Python, DB, ELKSplunk, API, Docker, Kubernates, Redis"
참치상사,BE/FE 개발자 (3년차~),"+, Java, Spring, React, Flutter, Figma, UIUX, SNS, OTT"
글로지(GloZ),백엔드 개발자 (4년 이상),"API, Java, Spring, RESTful, AWS, AI"
오렌지스퀘어,인터널 프로덕트 서버 개발자,"FX, CMS, Language, Java, Kotlin, Python, Shell, Framework, Spring, Boot, MVC, Webflux, Security, Cloud, Flask, Web, UI, JSP, Server, Pages, Batch, Airflow, Data, JPA, JDBC, MySQL, MariaDB, Redis, S3, Test, JUnit5, CICD, Git, GitHub, Actions, Operation, Prometheus, Grafana, PinPoint, Infra, Apache, Nginx, AWS, NCP, Architecture, MSA, CS, JAVA, JVM, RDBMS"
오렌지스퀘어,프로덕트 서버 개발자,"WOWPASS, API, CMS, Language, Java, Kotlin, Python, Shell, Framework, Spring, Boot, MVC, Webflux, Security, Cloud, Flask, Batch, Airflow, Data, JPA, JDBC, MySQL, MariaDB, Redis, S3, Test, JUnit5, CICD, Git, GitHub, Actions, Operation, Prometheus, Grafana, PinPoint, Infra, Apache, Nginx, AWS, NCP, Architecture, MSA, CS, JAVA, JVM, RDBMS"
무신사,Backend Engineer (Core 광고플랫폼),"ROI, Java, Kotlin, Spring, Framework, JPA, AWS, K8s, Redis, Kafka, CloudWatch, Prometheus, JavaKotlin, MySQL, Kubernetes, k8s, docker, API, Docker, DevOps"
잉카엔트웍스,SaaS Backend engineer (7년 이상),"MultiDRM, Widevine, FairPlay, Streaming, PlayReady, OnPremis, DRM, Java, Spring, Framework, AWS, EC2, S3, RDS, Lambda, Apache, Kafka, Docker, Kubernetes, MSA, TDD, DDD"
오늘의집페이,"Senior Software Engineer, Backend","API, Spring, Framework, +, JavaKotlin, KotlinJavaPython, RDBMS, NoSQL, MSA, SDLC, Public, Cloud, Payment, Solution, MVP"
더블유클럽,"개발팀장 (플러터+백엔드 개발, 5년 이상)","Front, +, Nodejs, Nestjs, TypeScript, Flutter, App, Framework, API, Next, Admin, NodejsNestjsTypeSciprt, Problem, Solver"
비하베스트,블록체인 코어 개발자 (Golang),"QA, CosmosSDK, CometBFTTendermint, EVMEthermint, Geth, StateIO, DAG, Consensus, Engine, PoC, Golang, Git, Github, Linux, Unix, OS, doc, paper, Task, Smart, Contract, PoS, PBFT, Ethermint, EVM, EngineAPI, ABCI, IBC, Go, goroutine, Network, Rust, Solidity, C++, Language, Python, Bash, script, language, Web2, Backend, Frontend, Infra, Bridge, Layer2, zkproof, merkleproof, oracle, DeFi, Finance, Telegram, Discord, Call, Communication, tool, Google, Workspace, Slack, Notion, Project, management"
비하베스트,Web3 Product Backend 개발자,"CosmosSDK, Ethereum, web3, API, admin, page, backend, Bot, Backend, Web3, Smart, Contract, Cloud, DB, Fullstack, jsonrpc, gprc, Concurrent, DefiFinance, typescript, golang, smart, contract, solidity, RDSmysql, postgresql"
누리미디어(DBpia),[개발운영] 백엔드 개발자,"DBpiaKRpia, AI, SW, Java, SpringSpring, Boot, RESTful, API, Git, SVN, Bitbucket, DevOps, CICD, Pipeline, AWS, GCP, Teams, Outlook, Confluence, Jira, JetBrains, CodeCommit, Jenkins"
퀀팃,금융투자플랫폼 서비스 시니어 백엔드 개발자,"Python, Django, Framework, RDB, Redis, MessageQueue, FastAPI, Java, Kubernetes, gitlab, CICD, GitOps, Web, FrameworkDjango, Application, B2C, AWS"
퀀팃,Robo Advisor 서비스 백엔드 개발자,"B2C, Robo, Python, Django, Framework, RDB, Redis, MessageQueue, FastAPI, Java, Kubernetes, gitlab, CICD, GitOps, Web, FrameworkDjango, Application, AWS"
크로프트,AI 스마트팜 시니어 백엔드 개발자,"DB, Typescript, Python, React, FastAPI, PostgreSQL, TimescaleDB, Vector, Azure, Nginx, Docker, Git, Slack, Notion"
핑퐁,CTO 개발자(7~12년),"Nestjs, Reactjs, API, NestjsNodejs, AWS, GCP, RESTful, GraphQL, TypeScript, CICD, AI, DevOps"
람다256,Software Developer(Python),"Open, API, SDK, README, Best, Practice, DevRel, DB, RESTful, Python, GitHub, javascripttypescript, java"
하이텍앤솔,백엔드 개발,"B2G, IOT, UDP, Java, Spring, Boot, JPA, RDBMS, NoSQL, IT, DB, RESTful, API"
클래스101(Class101),테크 리드 매니저,"Tech, Lead, Manager, Growth, Squad, Engineering, 1Tech, Leadership4, 2Handson, DevelopmentFullStack, 3Technical, Strategy, FullStack, Edu, AWS, MSA, B2BB2C"
머플,백엔드 엔지니어 (5년 이상),"Spring, Kotlin, WebSocket, API, CICD, RESTful, PythonFastAPI, SQLAlchemy, Kubernetes, CRDT"
그립컴퍼니,서버 개발(결제/정산 담당),"Grip, SNS, API, VOD, AppWeb, Java, SpringSpring, Boot, RDBMS, SQL, DB, IT, Kubernetes, Backend, Kotlin, Spring, MyBatis, JPA, Database, MySQL, Redis, DevOpsInfra, AWS, Jenkins, Git, Build, Tools, Gradle"
에스티씨랩(STCLab),빅데이터 엔진 개발,"AI, Go, Python, Javascript, Java, CS, GoMain, PythonSub, Docker, TCPIP, Elasticsearch"
유핀테크허브(유트랜스퍼),Java 주니어 개발자 (Back-end),"Utransfer, Biz, US, API, JavaSpringSpring, Boot, Restful, RDBMS, NoSQL, PM, Java, Spring, Gradle, MySQL, JPA, MyBatis, Redis, Git, Docker, Grafana, AWS, SQS, Gitlab, YouTrackIssue, TrackerWiki, Slack, ORMJPA, Hibernate, Test, Framework, Event, Driven, Development"
베이글코드(Bagelcode),[Platform] 서버 개발자,"Backend, Server, Engineer, CS, OS"
헤렌,[공비서] 자바/코틀린 백엔드 개발자,"Kotlin, SpringBoot, JavaKotlinSpring, RESTful, REST, API, RDBMS, AWS, Infrastructure, DockerECSK8S, Java, Kafka, JPAHibernate, MySql, IntelliJ, DataGripGitHub, Slack, Notion, AWSECS, EB, EKS, Jenkins, CICD"
이지식스(MVL),[TADA] Backend Engineer,"Spring, framework, Kotlin, Gradle, Clean, Architecture, code, swagger, API, MicroService, Microservice, gRPC, AMQP, DDDdomain, driven, development, event, CICD, CircleCI, dockerize, AWS, EKS, docker, container, kubernetes, Prometheusgrafana, Cloudwatch, Datadog, TADA, SOLID, Code, standard, Architectural, best, practices, Database, Frontend, Docker, k8s, Global"
이지식스(MVL),[TADA] DevOps Engineer,"AWS, CICD, docker, EKSkubernetes, IaaC, Git, eksctl, terraform, kubernetes, Datadog, Prometheus, Cloudwatch, feature, Kubernetes, helm, IaC, Trouble, shooting"
딥바이오,Backend Software Engineer,"Deepbio, Open, API, AI, Managed, Service, Admin, Monitoring, Workflow, Technical, Report, TypeScript, Python, RESTful, AWS, GCP, Orchestration, Tool, CICD, DevOps, Linux, Docker, Kubernetes, Rust, Logging, Alert, Stress, Test, Agile, Scrum, Tech, stack, tool, gRPC, Terraform, PostgreSQL, RabbitMQ, GitHub, Actions"
제네시스네스트,Flutter App 개발자,"Flutter, Provider, BLoc, GetX, SwiftKotlin, RESTful, API, Git, iOS, Android, Native, UI, CICD"
브레이크앤컴퍼니,백엔드 개발자,"RESTful, API, CICD, CloudWatch, AWS, EC2, RDS, S3, Route5, CloudFront, VPC, SSL, Auto, Scaling, Docker, Nodejs, Koa, NestJS, MySQL, Lambda, OpenSearch"
지니언스,Agent팀 _ 윈도우 클라이언트 개발 및 유지보수,"Zero, Trust, Network, AccessZTNA, CC++, MFC, Win3, API"
지니언스,보안운영팀 _ 사내 그룹웨어 서비스 개발 / 파트너 B2B 서비스 개발,"B2B, Laravel, CI, PHP, Modern, PHPPHP7, DBMS, DB, Git, Svn, javascriptjQuery, ES6+, Linux"
지니언스,Server팀 _ Frontend 개발 및 유지보수,"Genians, EDR, Frontend, SPA, AngularJS, UIUX, D3, Highcharts, UI, HTML5, CSS3, Javascript, React, Nextjs, Framework, GIT, NPM, Webpack, legacy, Elasticsearch"
지니언스,PNS팀 _ 서버 개발자,"CC++pythonshell, scripts, Kernel, Compile, Module, build, Linux, Application, VPN"
지니언스,PNS팀 _ 윈도 개발자,"Microsoft, Visual, C++C#CC++python, VPN"
팀스파르타,[인턴] 코딩 교육 콘텐츠 제작자,"PD, B2B, IT"
원티드랩,자바 개발자 [AI플랫폼팀],"LaaS, httpslaaswantedcokr, Java, Kotlin, REST, API, LLM, AWS, Docker, Kubernetes, OnPremise"
팀스파르타,[병역특례] Fullstack Engineer (산업기능요원),"DB, httpsnbcampspartacodingclubkr, PM, KPI, SOLID, TypeScript, NestJS, Nextjs, React, CICD, Github, Actions, CodePipeline, Vercel"
로그프레소,프론트엔드 개발자 (1년 계약직),"Javascript, Typescript, spa, HTML, CSS, JavaScript, Angular2+, SDK, RESTful, Git, MS, PPT, PDF, TOPIK, domainknowledge, SIEM, JAVA, API, ES6, Vue, React, LESS, Webpack, SEO, SSR, Canvas, WebGL"
코리아포트원,풀스택 소프트웨어 엔지니어(Full-stack),"API, SDK, UIUX, Computer, Science, HTML, CSS, JavaScript, React, UI, SPA, Tech, Stack, B2B, SaaS"
힐링페이퍼(강남언니),QA 자동화 엔지니어,"MobileWebBackend, QA, SDETSET, Selenium, Appium, Espresso, Playwright, Postman, Jmeter, Karate, API, CICD, ISTQB, CSTS"
힐링페이퍼(강남언니),QA 엔지니어,"Discovery, QA, Bug, MobileWebBackend, ISTQB, CSTS"
베스펙스,백엔드 개발자(Back-end developer),"AndroidiOS, REST, API, AWS, EC2, S3, RDS, ECS, Lambda, Feature, JavaKotlin, Spring, Boot, RDBMSDB, ScriptPython, Javascript, DDDDomain, Driven, Design, Hexagonal, Architecture, AOPAspect, Oriented, Programming, Asynchronous, Nonblocking, AppStore, PlayStore, InApp, Messaging, Notification, Logging, Search, Engine, ex, Elasticsearch, AI"
넥스트그라운드,[인턴] 백엔드 개발자,"DB, RestfulAPI, API, JAVA, Spring, MySQL, PostgreSQL, RDBMS, JUnit, Java, Python, RDS, Redis, MongoDB, ElasticSearch"
피에프씨테크놀로지스,백엔드 엔지니어 (Core Banking Team),"eg, Lean, Microservice, AWS, Python, Web, FrameworkDjango, FastAPI, Application, RDBMS, Transaction, REST, API, Full, StackReact, Vuejs, Angular"
