company,position,skill
클레,3차원 머신비전 알고리즘 개발자8~10,"Python, C, C++, PyTorch, CUDA, OpenCV, OpenGL, TensorFlow"
에이치원래디오,Wi-Fi 소프트웨어 개발자 11~13년,"Embedded, Linux, C, L"
모비루스,차량용 임베디드 소프트웨어 개발/검증,"C, SW, MCU, GitHub"
이스트소프트,AI Backend Engineer (경력),"PyTorch, Kubernetes, AZURE, FastAPI, Jira, Notion, Microsoft, Teams"
인텍에프에이,F/W개발(R&D) 경력 (4~6년),"FW, ARM, Embedded, C, ethernet"
슈프리마,AI 소프트웨어 엔지니어 (경력7~10년),"C, C++"
쿤텍,보안솔루션/네트워크개발( 5~7년),"C, Rust, Python, Shell, NoSql, Network"
엠씨넥스,RF HW,"HW, PCB, Verilog, C, C++, FPGA, MATLAB, RF"
슈프리마,HW 개발자 모집 (경력 5~7년),"Orcad, Pads"
클레,3차원 머신비전 알고리즘 개발자(2~4),"Python, C, C++, PyTorch, CUDA, OpenCV, OpenGL, TensorFlow"
블루닷,반도체 회로 설계 개발자 (경력),"Git, GitHub, iOS, Python, AWS, Spring, Framework"
쿤텍,가상화 솔루션 개발자(경력9~11),"C, Rust, Python, Shell, NoSql, Network, C++, Embedded, Linux"
클레,3차원 카메라 하드웨어 개발자(2~4),"PCB, Orcad"
에이치원래디오,와이파이 H/W제품 개발 10~20년,"Pads, HW, RF"
에이치원래디오,Wi-Fi 소프트웨어 개발 15년이하,"Embedded, Linux, C, L"
에어키,유지보수 총괄 네트워크 엔지니어 경력,"Network, Cisco, TCPIP, VPN, AWS, AZURE, Ccna, Ccnp, Ccie, Switch"
엠씨넥스,차량용 RADAR HW,"HW, PCB, Verilog, C, C++, FPGA, MATLAB"
대진정보통신,PIA자격 필수/개인정보보호컨설팅(6~10),"ISMS, CPPG"
에이엠,HW개발자 채용(경력7~10년),"HW, RF"
글로벌모터서비스,Navigation Test Engineer 경력 채용,"SW, HW, DB"
나무기술,Citrix NetScaler 엔지니어,"Citrix, Gateway, VPN, L"
에이엠,전장Middleware SW개발자(경력11~15년),"C, C++, Rust, Flutter, Embedded, Linux"
대진정보통신,PIA자격 필수/개인정보보호컨설팅(1~5),"ISMS, CPPG"
디노바,의료기기 SW 개발자 채용(5년이상),"C, C#, C++, SW, Embedded, GUI"
제이피아이헬스케어,의료영상 3차원 개발자 채용(4~6),"C, C#, C++, DeepLearning"
에이엠,SW Protocol개발(경력7~10년),"C, C++, Linux, RTOS, FW"
오핌디지털,PMO 겸 Product Owner,"Microsoft, Office"
채비,R&D 인증 경력자 채용,SW
설텍,전력전자 H/W 개발(10년~14년),"HW, Orcad"
라온솔루션,소프트웨어개발자 경력자 채용,"C, C++, C#, Windows, SW, Embedded, Linux, AI"
이케이시스,LBS 관제시스템 기술지원 (경력),"Linux, Ubuntu, MySQL, Oracle, DB"
텐빌리언,프론트엔드 개발 경력 (10년 이상),"JavaScript, HTML"
스키아,Registration 연구 개발,"C++, Python, Swift"
데이터누리,개발 팀장 모집(경력8~10년),"Java, JavaScript"
에프엘이에스,웹서버 개발자 경력 채용,"C++, Java, React, Spring"
에이엠,전장 MCU 개발자(경력 8~14년),"C, RTOS, MCU"
설텍,"전기,전자 하드웨어 설계(5년~9년)","HW, Embedded, Linux, MCU, SW, RTOS, FPGA"
에프엘이에스,임베디드 개발자 경력직 채용,"RTOS, Python, C++, C, HW, FW"
위버스브레인,프론트엔드개발자 모집(6년~10년),"Flutter, React, REST, API, Git, Redux, Nextjs, Native, Supabase, Figma, Zeplin"
비잉테크 / BeingTech Inc.,스마트팩토리 구축(MES 개발) 채용,"MES, C#, MSSQL, MariaDB, Java, ERP"
에프엘이에스,인프라 엔지니어 신입 채용,"Docker, TypeScript, AWS, AZURE, GCP, Solidity, Hyperledger, Indy, Golang"
세계입찰,데이터분석가 경력(11~13년) 채용,"Python, SQL, MySQL"
에이엠,SW System개발(경력7~10년),"C, C++, Linux, RTOS, FW"
에프엘이에스,펌웨어 개발자 경력직 채용,"C++, VHDL, Python, MATLAB, Git, FW"
에프엘이에스,하드웨어 개발자 경력 채용,"HW, Embedded, PCB, ARM, Linux, Android, OS"
설텍,"전기,전자 하드웨어 설계(1년~4년)","HW, Embedded, Linux, MCU, SW, RTOS, FPGA"
아이리브,강화학습 기반 AI 엔지니어 채용,"PyTorch, DeepLearning, Unity, Unreal, Engine, Blender"
인엘씨테크놀러지,FPGA 시니어급 채용,"FPGA, Verilog"
에프엘이에스,보안 솔루션 엔지니어 경력직 채용,"Java, Oracle, SQL, MariaDB, C++, Linux, Windows"
에이엠,전장 MCU 개발자 (경력 3~7년),"C, RTOS, MCU"
에프엘이에스,알고리즘 개발자 경력직 채용,"Slim, Keras, TensorFlow, Java, Nodejs"
설텍,전력전자 H/W 개발(1년~4년),"HW, Orcad"
데이터누리,개발 팀장 모집(경력5~7년),"Java, JavaScript"
미조리장갑,S/W 초급 개발자,"Linux, React, Router, SW, Embedded"
에이엠,전장 Firmware SW개발자(경력11~15년),"C, C++, Embedded, Linux"
에이엠,전장In-vehicle Network개발(11~15년),"C, RTOS, MCU"
옵토전자,기술연구소 광학설계 엔지니어 (5년~),"Visual, Studio, Code, Python, MATLAB, C++"
혜성테크윈,통신장비 연구개발 채용 - 과장급,"Ccna, Ccnp, Embedded, Network"
시에라베이스,C# 3D 처리 소프트웨어 개발자(7~10년),"C#, D, Rendering, OpenGL, Git"
에프엘이에스,데이터 엔지니어 경력직 채용,"MSSQL, DB, AWS, PHP, MySQL, JavaScript, Nodejs"
에프엘이에스,정보보안 담당자 경력 채용,SecureCRT
제이피아이헬스케어,의료영상 3차원 개발자 채용(7~9),"C, C#, C++, DeepLearning"
엔클로니,기술개발 경력(SolutionEngineer),"C++, C, Embedded, SW, Solidworks, HW"
에이엠,전장 Middleware SW개발자(경력7~10년),"C, C++, Rust, Flutter, Embedded, Linux"
텐빌리언,프론트엔드 개발 경력 (6~9년),"JavaScript, HTML"
데이터누리,TA 모집(경력1~3년),"Linux, MSA, Python"
혜성테크윈,통신장비 연구개발 채용 - 주임/대리급,"Ccna, Ccnp, Embedded, Network"
대진정보통신,웹 진단 모의해킹 (7~10년),"Hack, Azure, Security, Center, ISMS, CISA, CISSP"
수퍼빈,[로보틱스] H/W 펌웨어 개발,"Orcad, Pads, HW, MCU, Analog, C, ethernet"
위버스브레인,백엔드개발자 모집(11년~15년),"PHP, Git, Python, REST, API, AI"
세계입찰,데이터분석가 경력(8~10년) 채용,"Python, SQL, MySQL"
에스엔에프코리아,SOC 보안분석 경력 채용 (2~6년),"Windows, Linux, Firewall, Python, PowerShell, Shell"
텐빌리언,쇼핑몰 어드민 PHP개발자 경력(6~9년),"Git, AWS, PHP"
에프엘이에스,정보보안 담당자 신입 채용,SecureCRT
위버스브레인,프론트엔드개발자 모집(11년~15년),"Flutter, React, REST, API, Git, Redux, Nextjs, Native, Supabase, Figma, Zeplin"
데이터누리,개발 팀장 모집(경력2~4년),"Java, JavaScript"
미조리장갑,풀스택 중급 개발자,"Linux, React, Router, SW, Embedded"
에프엘이에스,인프라 엔지니어 경력직 채용,"Docker, TypeScript, AWS, AZURE, GCP, Solidity, Hyperledger, Indy, Golang"
에이엠,전장In-vehicle Network개발(경력7~10),"C, RTOS, MCU"
에프엘이에스,FPGA개발 경력직 채용,"FPGA, C, C++, Cisco, ISE, Embedded, Linux, HW, Verilog, VHDL"
바텍,인프라(시스템엔지니어) 개발자_6~10년,"Kubernetes, GitHub, Jira, MongoDB, Grafana, Amazon, EC, Argo, Minio"
벙커키즈,Tech - Software Engineer(LLM/Diffusion API Pipeline & Prompt Engineering),"Python, Redis, PyTorch, TensorFlow"
설텍,전력전자 H/W 개발(5년~9년),"HW, Orcad"
에프엘이에스,Linux OS 개발자 경력직 채용,"Linux, Embedded, SW, Docker, Yocto, Qt"
코베아그룹,해외 가상자산 거래소 Back-End 팀장,"Python, REST, API, Git, AWS"
벙커키즈,Tech - Backend Engineer,"Python, Django, FastAPI, Flask, Celery"
